"•ÈÀ""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Type,Operating Temperature,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Lead Spacing,Manufacturer Size Code,Features,Stock,Query,Package,Column4,Column5
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1749-1-ND,TAJE477K010RNJ,AVX Corporation,CAP TANT 470UF 10V 10% 2917,5812,0,5.11,0,1,Cut Tape (CT),TAJ,470åuF,å±10%,10V,500 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,470åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3955-1-ND,TAJE337K006RNJ,AVX Corporation,CAP TANT 330UF 6.3V 10% 2917,2880,0,1.95,0,1,Cut Tape (CT),TAJ,330åuF,å±10%,6.3V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,STOCK,330åuFSTOCK,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1692-1-ND,TAJB476K006RNJ,AVX Corporation,CAP TANT 47UF 6.3V 10% 1210,16624,0,0.54,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,6.3V,2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3911-1-ND,TAJC476M010RNJ,AVX Corporation,CAP TANT 47UF 10V 20% 2312,23013,0,0.72,0,1,Cut Tape (CT),TAJ,47åuF,å±20%,10V,1.2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3891-1-ND,TAJB476M010RNJ,AVX Corporation,CAP TANT 47UF 10V 20% 1210,5769,0,1.09,0,1,Cut Tape (CT),TAJ,47åuF,å±20%,10V,1 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-3276-1-ND,TAJT476K006RNJ,AVX Corporation,CAP TANT 47UF 6.3V 10% 1210,28750,0,1.26,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,6.3V,1.6 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)",-,T,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8903-1-ND,TAJC476K006RNJ,AVX Corporation,CAP TANT 47UF 6.3V 10% 2312,963,0,0.88,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,6.3V,1.6 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1669-1-ND,TAJA476K004RNJ,AVX Corporation,CAP TANT 47UF 4V 10% 1206,37512,0,0.5,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,4V,2.6 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3074-1-ND,TAJE476K035RNJ,AVX Corporation,CAP TANT 47UF 35V 10% 2917,1574,0,6.44,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,35V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/Photos/AVX%20Photos/TAJ,%20TBJ,%20TPM,%20TPS%20Series%202924-Size-Code-V,%203.75m.jpg",478-8934-1-ND,TAJV476K035RNJ,AVX Corporation,CAP TANT 47UF 35V 10% 2924,1177,0,6.11,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,35V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2924 (7361 Metric),"0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.148"" (3.75mm)",-,V,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3939-1-ND,TAJD476M025RNJ,AVX Corporation,CAP TANT 47UF 25V 20% 2917,4354,0,2.67,0,1,Cut Tape (CT),TAJ,47åuF,å±20%,25V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-5259-1-ND,TAJY476K025RNJ,AVX Corporation,CAP TANT 47UF 25V 10% 2917,4003,0,2.22,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,25V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,Y,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3958-1-ND,TAJE476M035RNJ,AVX Corporation,CAP TANT 47UF 35V 20% 2917,494,0,4.95,0,1,Cut Tape (CT),TAJ,47åµF,å±20%,35V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,47åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1740-1-ND,TAJD476K025RNJ,AVX Corporation,CAP TANT 47UF 25V 10% 2917,6277,0,3.19,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,25V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8921-1-ND,TAJE476K025RNJ,AVX Corporation,CAP TANT 47UF 25V 10% 2917,1831,0,4.86,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,25V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3936-1-ND,TAJD476K020RNJ,AVX Corporation,CAP TANT 47UF 20V 10% 2917,23390,0,1.07,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,20V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3890-1-ND,TAJB476M006RNJ,AVX Corporation,CAP TANT 47UF 6.3V 20% 1210,166188,0,0.81,0,1,Cut Tape (CT),TAJ,47åµF,å±20%,6.3V,2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,47åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-2359-1-ND,TAJC476K020RNJ,AVX Corporation,CAP TANT 47UF 20V 10% 2312,5990,0,1.98,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,20V,500 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-6231-1-ND,TAJA476M006RNJ,AVX Corporation,CAP TANT 47UF 6.3V 20% 1206,21479,0,1.08,0,1,Cut Tape (CT),TAJ,47åµF,å±20%,6.3V,1.6 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,47åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3938-1-ND,TAJD476M016RNJ,AVX Corporation,CAP TANT 47UF 16V 20% 2917,3995,0,1.03,0,1,Cut Tape (CT),TAJ,47åuF,å±20%,16V,800 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-5809-1-ND,TAJD476M020RNJ,AVX Corporation,CAP TANT 47UF 20V 20% 2917,3058,0,1.07,0,1,Cut Tape (CT),TAJ,47åuF,å±20%,20V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8944-1-ND,TAJY476K020RNJ,AVX Corporation,CAP TANT 47UF 20V 10% 2917,3000,0,2.46,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,20V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,Y,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3912-1-ND,TAJC476M016RNJ,AVX Corporation,CAP TANT 47UF 16V 20% 2312,3129,0,1.13,0,1,Cut Tape (CT),TAJ,47åuF,å±20%,16V,500 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-3259-1-ND,TACR476M006XTA,AVX Corporation,CAP TANT 47UF 6.3V 20% 0805,9033,0,3.49,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,47åuF,å±20%,6.3V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.059"" (1.50mm)",-,R,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3116-1-ND,TACA476M006XTA,AVX Corporation,CAP TANT 47UF 6.3V 20% 1206,1163,0,3.96,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,47åµF,å±20%,6.3V,1 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,47åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3870-1-ND,TAJA476M004RNJ,AVX Corporation,CAP TANT 47UF 4V 20% 1206,3068,0,0.44,0,1,Cut Tape (CT),TAJ,47åµF,å±20%,4V,2.6 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,47åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3937-1-ND,TAJD476M010RNJ,AVX Corporation,CAP TANT 47UF 10V 20% 2917,1564,0,1.03,0,1,Cut Tape (CT),TAJ,47åuF,å±20%,10V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8938-1-ND,TAJX476K020RNJ,AVX Corporation,CAP TANT 47UF 20V 10% 2917,753,0,2.13,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,20V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.059"" (1.50mm)",-,X,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8920-1-ND,TAJE476K020RNJ,AVX Corporation,CAP TANT 47UF 20V 10% 2917,376,0,2.43,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,20V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8904-1-ND,TAJC476M020RNJ,AVX Corporation,CAP TANT 47UF 20V 20% 2312,1120,0,1.35,0,1,Cut Tape (CT),TAJ,47åuF,å±20%,20V,500 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-3113-1-ND,TACR476M004XTA,AVX Corporation,CAP TANT 47UF 4V 20% 0805,1905,0,3.49,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,47åuF,å±20%,4V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.059"" (1.50mm)",-,R,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3268-1-ND,TAJA476K002RNJ,AVX Corporation,CAP TANT 47UF 2.5V 10% 1206,0,0,Call,0,1,Cut Tape (CT),TAJ,47åµF,å±10%,2.5V,3 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,47åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1739-1-ND,TAJD476K016RNJ,AVX Corporation,CAP TANT 47UF 16V 10% 2917,107108,0,1.03,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,16V,800 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1718-1-ND,TAJC476K016RNJ,AVX Corporation,CAP TANT 47UF 16V 10% 2312,8951,0,1.13,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,16V,500 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3973-1-ND,TAJY476K016RNJ,AVX Corporation,CAP TANT 47UF 16V 10% 2917,0,0,Call,0,1,Cut Tape (CT),TAJ,47åµF,å±10%,16V,700 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,Y,General Purpose,,47åµF,,,
http://www.avx.com/docs/catalogs/taclp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-3264-1-ND,TACT476M010XTA,AVX Corporation,CAP TANT 47UF 10V 20% 1210,864,0,4,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,47åµF,å±20%,10V,1 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)",-,T,General Purpose,,47åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1693-1-ND,TAJB476K010RNJ,AVX Corporation,CAP TANT 47UF 10V 10% 1210,40452,0,0.53,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,10V,1 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3910-1-ND,TAJC476K010RNJ,AVX Corporation,CAP TANT 47UF 10V 10% 2312,58964,0,0.72,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,10V,1.2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,http://media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,478-3282-1-ND,TAJW476K010RNJ,AVX Corporation,CAP TANT 47UF 10V 10% 2312,6237,0,2.03,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,10V,1.4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.059"" (1.50mm)",-,W,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-6836-1-ND,TAJH476K010RNJ,AVX Corporation,CAP TANT 47UF 10V 10% 1210,4281,0,2.04,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,10V,-,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.059"" (1.50mm)",-,H,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-7536-1-ND,TAJC476K010SNJ,AVX Corporation,CAP TANT 47UF 10V 10% 2312,1246,0,1.27,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,10V,1.2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.102"" (2.60mm)",-,C,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3048-1-ND,TAJD476K010RNJ,AVX Corporation,CAP TANT 47UF 10V 10% 2917,5963,0,1.03,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,10V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,47åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1694-1-ND,TAJB685K020RNJ,AVX Corporation,CAP TANT 6.8UF 20V 10% 1210,8635,0,0.43,0,1,Cut Tape (CT),TAJ,6.8åuF,å±10%,20V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,6.8åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1670-1-ND,TAJA685K016RNJ,AVX Corporation,CAP TANT 6.8UF 16V 10% 1206,20406,0,0.67,0,1,Cut Tape (CT),TAJ,6.8åuF,å±10%,16V,3.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,6.8åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3071-1-ND,TAJA685K020RNJ,AVX Corporation,CAP TANT 6.8UF 20V 10% 1206,18738,0,0.69,0,1,Cut Tape (CT),TAJ,6.8åµF,å±10%,20V,2.4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,6.8åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3046-1-ND,TAJB685M016RNJ,AVX Corporation,CAP TANT 6.8UF 16V 20% 1210,10105,0,0.7,0,1,Cut Tape (CT),TAJ,6.8åuF,å±20%,16V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,6.8åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1695-1-ND,TAJB685K025RNJ,AVX Corporation,CAP TANT 6.8UF 25V 10% 1210,14019,0,0.86,0,1,Cut Tape (CT),TAJ,6.8åuF,å±10%,25V,2.8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,6.8åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1720-1-ND,TAJC685K035RNJ,AVX Corporation,CAP TANT 6.8UF 35V 10% 2312,21646,0,1.13,0,1,Cut Tape (CT),TAJ,6.8åuF,å±10%,35V,1.8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,6.8åuF,,,
